8.4.3.1,1,-,組織が供給者に対し要求する情報の範囲はどの程度か?,選択肢a：該当する法令・規制要求事項のみ,選択肢b：該当する法令・規制要求事項と製品及び工程の特殊特性,選択肢c：該当する法令・規制要求事項、製品及び工程の特殊特性、顧客固有要求事項,b,適合した例：組織が供給者に対し該当する法令・規制要求事項と製品及び工程の特殊特性を明記した文書を提供する。適合していない例：組織が供給者に対し該当する法令・規制要求事項のみを明記した文書を提供する。,この要求事項は、組織が外部提供者に対して適切な情報を提供し、要求事項を満たすための手段を確立することを要求しています。特に、法令や規制、製品や工程の特殊性に関連する情報が含まれるべきです。
8.4.3.1,2,-,供給者が適切に要求事項を理解し実施できるようにするために組織が行うべきことは何か?,選択肢a：供給者に対し製品と工程の特殊特性のみを説明する,選択肢b：該当する法令・規制要求事項と製品及び工程の特殊特性を供給者に引き渡す,選択肢c：供給者に対し製品と工程の特殊特性のみを説明し、適切なトレーニングを提供する,b,適合した例：組織が供給者に対し該当する法令・規制要求事項と製品及び工程の特殊特性を明記した文書を提供し、それを理解するためのサポートを提供する。適合していない例：組織が供給者に対し製品と工程の特殊特性のみを説明し、法令・規制要求事項についての情報提供を省略する。,組織は供給者が適切に要求事項を理解し実施できるようにするために、該当する法令・規制要求事項と製品及び工程の特殊特性を明確に伝達し、必要に応じてその理解をサポートする必要があります。これには、明瞭なコミュニケーションと適切なトレーニングが含まれるかもしれません。
8.4.3.1,3,-,サプライチェーンを通じて要求事項を展開する目的は何か?,選択肢a：組織の責任を軽減するため,選択肢b：要求事項が製造現場まで適切に伝達され、適用されることを確保するため,選択肢c：供給者との関係を改善するため,b,適合した例：組織が供給者に該当する法令・規制要求事項と製品及び工程の特殊特性を提供し、それが製造現場まで伝達されることを確認する。適合していない例：組織が要求事項を供給者にのみ伝達し、製造現場までの伝達を確認しない。,この要求事項は、サプライチェーン全体で要求事項が一貫して適用され、品質が保証されることを目指しています。それは、組織が製造現場まで要求事項を適切に伝達し、適用することを確認する必要があることを意味します。
8.4.3.1,4,-,組織が供給者に対して要求する文書とは何か?,選択肢a：供給者の全範囲に対する要求事項を含む文書,選択肢b：品質保証基準書などの顧客が組織に対し要求する文書と同様の文書,選択肢c：製品及び工程の特殊特性のみを含む文書,b,適合した例：組織が供給者に品質ガイドライン、図面などの文書を提供する。適合していない例：組織が供給者に製品及び工程の特殊特性のみを含む文書を提供する。,この要求事項は、組織が供給者に対して品質保証基準書などの文書を提供し、顧客が組織に対して要求すると同様の要求を供給者に対しても行うことを求めています。これには、該当する法令・規制要求事項、製品及び工程の特殊特性、そして顧客固有の要求事項などが含まれます。
8.4.3.1,5,-,組織が供給者に要求する文書が含むべき主要な要素は何か?,選択肢a：製品及び工程の特殊特性のみ,選択肢b：該当する法令・規制要求事項、製品及び工程の特殊特性、顧客固有要求事項,選択肢c：該当する法令・規制要求事項のみ,b,適合した例：組織が供給者に対し、法令・規制要求事項、製品及び工程の特殊特性、顧客固有要求事項を含む文書を提供する。適合していない例：組織が供給者に対し、製品及び工程の特殊特性のみを含む文書を提供する。,この要求事項は、組織が供給者に対して品質保証基準書などの文書を提供し、顧客が組織に対して要求すると同様の要求を供給者に対しても行うことを求めています。
8.4.3.1,6,-,組織が供給者に対して適用するべきCSRの範囲は何か?,選択肢a：組織が顧客に要求するCSRの範囲と同等,選択肢b：供給者が適用できるCSRの範囲のみ,選択肢c：組織が顧客に要求するCSRの範囲とは異なる,a,適合した例：組織が供給者に対し、顧客が組織に要求するCSRの範囲と同等のCSR要求を提供する。適合していない例：組織が供給者に対し、組織が顧客に要求するCSRの範囲とは異なるCSR要求を提供する。,この要求事項は、組織が供給者に対してCSRの範囲を明確に伝達し、その要求事項を満たすようにすることを求めています。これは、組織が顧客から受けるCSRの要求を供給者に対しても同様に適用し、サプライチェーン全体でCSRの要求事項が一貫して満たされることを確保するためです。
8.4.3.1,7,-,組織が供給者に対して適用するべきグリーン調達ガイドラインの範囲は何か?,選択肢a：供給者が適用できる範囲のみ,選択肢b：組織が顧客に要求する範囲と同等,選択肢c：組織が顧客に要求する範囲とは異なる,b,適合した例：組織が供給者に対し、顧客が組織に要求する範囲と同等のグリーン調達ガイドラインを提供する。適合していない例：組織が供給者に対し、供給者が適用できる範囲のみのグリーン調達ガイドラインを提供する。,この要求事項は、組織が供給者に対してグリーン調達ガイドラインの範囲を明確に伝達し、その要求事項を満たすようにすることを求めています。これは、組織が顧客から受けるグリーン調達ガイドラインの要求を供給者に対しても同様に適用し、サプライチェーン全体で環境に配慮した調達が行われることを確保するためです。
8.4.3.1,8,-,組織が供給者に対して適用するべき品質ガイドラインの範囲は何か?,選択肢a：組織が顧客に要求する範囲と同等,選択肢b：供給者が適用できる範囲のみ,選択肢c：組織が顧客に要求する範囲とは異なる,a,適合した例：組織が供給者に対し、顧客が組織に要求する範囲と同等の品質ガイドラインを提供する。適合していない例：組織が供給者に対し、組織が顧客に要求する範囲とは異なる品質ガイドラインを提供する。,この要求事項は、組織が供給者に対して品質ガイドラインの範囲を明確に伝達し、その要求事項を満たすようにすることを求めています。これは、組織が顧客から受ける品質ガイドラインの要求を供給者に対しても同様に適用し、サプライチェーン全体で品質要求が一貫して満たされることを確保するためです。
8.4.3.1,9,-,供給者が要求事項を理解し実施できるためには何が必要か?,選択肢a：組織からの詳細なガイドライン,選択肢b：供給者自身の解釈と適応,選択肢c：顧客からの直接的な指示,a,適合した例：組織が供給者に対し、詳細なガイドラインを提供し、それを理解し適用できるようにする。適合していない例：組織が供給者に対し、要求事項を一切伝達せず、供給者自身で理解と適応を行うことを要求する。,この要求事項は、組織が供給者に対して詳細なガイドラインを提供し、その理解と適用を支援することを求めています。これにより、サプライチェーン全体で要求事項が一貫して理解され、適切に適用されることを確保するためです。
8.4.3.1,10,-,組織が供給者に適用するべき工程変更申請書の範囲は何か?,選択肢a：供給者が適用できる範囲のみ,選択肢b：組織が顧客に要求する範囲と同等,選択肢c：組織が顧客に要求する範囲とは異なる,b,適合した例：組織が供給者に対し、顧客が組織に要求する範囲と同等の工程変更申請書を提供する。適合していない例：組織が供給者に対し、供給者が適用できる範囲のみの工程変更申請書を提供する。,この要求事項は、組織が供給者に対して工程変更申請書の範囲を明確に伝達し、その要求事項を満たすようにすることを求めています。これは、組織が顧客から受ける工程変更申請書の要求を供給者に対しても同様に適用し、サプライチェーン全体で工程の変更が適切に管理されることを確保するためです。
