7.2.1,1,-,組織は、どのような要員に対して教育訓練のニーズ及び達成すべき力量を明確にする必要があるか？,選択肢a：全ての要員,選択肢b：製品及びプロセス要求事項への適合に影響する活動に従事する要員,選択肢c：マネージメント層のみ,b,要求事項に適合した例：製品開発に関与する技術者への教育訓練。適合していない例：教育訓練のプロセスが文書化されていない場合。概要詳細解説：この要求事項は、製品およびプロセス要求事項に適合するために、関与するすべての要員に対して教育訓練のニーズと達成すべき力量を明確にすることを求めている。
7.2.1,2,-,次のうち、どの要員が適格性確認を受ける必要があるか？,選択肢a：内部監査員,選択肢b：全ての要員,選択肢c：特定の業務に従事する要員,c,要求事項の適合した例：特殊工程作業者が適格性確認を受ける。適合していない例：全ての従業員が適格性確認を受ける。概要詳細解説：この要求事項は、特定の業務に従事する要員が適格性確認を受けることを求めており、内部監査員、内部試験所要員、検査員、設計者、特殊工程作業者などが該当します。
7.2.1,3,-,教育訓練及び認識には、次のうちどのような予防法に関する情報を含める必要があるか？,選択肢a：機器故障及び／又は実施されたサイバー攻撃の症状を認識すること,選択肢b：従業員の健康と安全に関する予防法,選択肢c：プロジェクト管理に関する予防法,a,要求事項の適合した例：従業員が機器故障やサイバー攻撃の症状を認識し、適切な対策を講じる教育訓練。適合していない例：従業員が機器故障やサイバー攻撃の症状を認識できず、対応が遅れる。概要詳細解説：この要求事項は、教育訓練及び認識に、機器故障及び/又は実施されたサイバー攻撃の症状を認識することのような、組織の環境及び従業員の責任に適切な予防法に関する情報も含めることを求めている。
7.2.1,4,-,教育訓練のニーズ及び達成すべき力量を明確にするプロセスは、どのように管理されるべきか？,選択肢a：文書化されたプロセス,選択肢b：口頭で伝達されるプロセス,選択肢c：組織の方針に従って適宜実施されるプロセス,a,要求事項の適合した例：教育訓練のニーズと達成すべき力量が明確に記述された文書化されたプロセス。適合していない例：教育訓練のニーズと達成すべき力量が口頭で伝達される。概要詳細解説：この要求事項は、組織が教育訓練のニーズと達成すべき力量を明確にする文書化されたプロセスを確立し、維持することを求めている。
7.2.1,5,-,組織は、教育訓練のニーズ及び達成すべき力量を明確にするプロセスを維持するために、どのような活動を実施すべきか？,選択肢a：定期的な教育訓練の実施,選択肢b：力量の評価と改善のためのフィードバック収集,選択肢c：教育訓練のニーズと達成すべき力量の見直し,選択肢a：定期的な教育訓練の実施,選択肢b：力量の評価と改善のためのフィードバック収集,選択肢c：教育訓練のニーズと達成すべき力量の見直し,c,要求事項の適合した例：組織が定期的に教育訓練のニーズと達成すべき力量を見直し、改善を図る。適合していない例：教育訓練のニーズと達成すべき力量が一度決定された後、見直しが行われない。概要詳細解説：この要求事項は、組織が教育訓練のニーズと達成すべき力量を維持するために、定期的な見直しや評価、改善を行うことを求めている。
7.2.1,6,-,教育訓練のニーズを明確にする際に考慮すべき要素は何か？,選択肢a：従業員の年齢と性別,選択肢b：製品及びプロセス要求事項への適合,選択肢c：組織の業績評価基準,b,要求事項の適合した例：製品及びプロセス要求事項に従事する要員の教育訓練ニーズを明確にする。適合していない例：従業員の年齢や性別を基準に教育訓練ニーズを決定する。概要詳細解説：この要求事項は、教育訓練のニーズを明確にする際に、製品及びプロセス要求事項への適合を考慮することを求めている。
7.2.1,7,-,認識（7.3.1参照）を含めた教育訓練のニーズは、どのような範囲で考慮されるべきか？,選択肢a：組織内のみ,選択肢b：組織内と顧客要求事項,選択肢c：組織内と顧客要求事項、並びに関連規制・法規制,b,要求事項の適合した例：顧客要求事項に応じた教育訓練ニーズを考慮し、従業員に提供する。適合していない例：顧客要求事項を無視した教育訓練ニーズの考慮。概要詳細解説：この要求事項は、認識（7.3.1参照）を含めた教育訓練のニーズを考慮する際、組織内と顧客要求事項の範囲で行うことを求めている。
7.2.1,8,-,次のうちどの要員が特定の業務に従事すると判断されるか？,選択肢a：一般事務職,選択肢b：特殊工程作業者,選択肢c：全ての要員,b,要求事項の適合した例：特殊工程作業者に対して適格性確認が実施される。適合していない例：一般事務職に適格性確認が実施される。概要詳細解説：特定の業務に従事する要員とは、内部監査員、内部試験所要員、検査員、設計者、特殊工程作業者などのような、特定の業務に関与する要員を指します。
7.2.1,9,-,どのような状況で組織に対するリスクを低減又は排除するための教育訓練が求められるか？,選択肢a：組織の環境及び従業員の責任に適切な予防法が実施されている場合,選択肢b：機器故障及び/又は実施されたサイバー攻撃の症状が発生している場合,選択肢c：顧客要求事項が変更された場合,b,要求事項の適合した例：機器故障やサイバー攻撃の症状を認識する教育訓練が実施される。適合していない例：機器故障やサイバー攻撃の症状に対応する教育訓練が実施されていない。概要詳細解説：組織に対するリスクを低減又は排除するための教育訓練は、機器故障及び/又は実施されたサイバー攻撃の症状が発生している場合に求められます。このような状況に対処するために、組織の環境及び従業員の責任に適切な予防法に関する情報も含めた教育訓練が必要です。
7.2.1,10,-,IATF 16949:2016の7.2.1要求事項に関連して、適格性確認が必要とされる要員の例はどれか？,選択肢a：事務員,選択肢b：設計者,選択肢c：営業担当者,b,要求事項の適合した例：設計者の適格性確認が実施される。適合していない例：営業担当者や事務員の適格性確認が実施される。概要詳細解説：IATF 16949:2016の7.2.1要求事項では、特定の業務に従事する要員（例：内部監査員、内部試験所要員、検査員、設計者、特殊工程作業者など）に対して適格性確認が必要とされています。
