9.2.2.3,1,-,製造工程監査の目的は何ですか?,選択肢a：製造工程の有効性と効率の判定,選択肢b：製品の品質確認,選択肢c：業績評価,a,製造工程監査の目的は製造工程の有効性と効率の判定であり、これはコントロールプランに従って製造や検査が行われているかだけでなく、計画や目標が達成されているか（有効性）や、生産が効率的に行われているか（効率）に重点を置いた監査を含む。適合例としては、全ての製造工程に対して3年間で監査を実施し、その結果をもとに工程の改善活動を進める場合が考えられます。適合していない例としては、ただ機械が動いているかを確認するだけの監査を行う場合や、製品の出荷数だけを確認するような監査を行う場合などが考えられます。
9.2.2.3,2,-,製造工程監査で監査すべきシフトは何ですか?,選択肢a：全てのシフト及び全シフト切替,選択肢b：主要なシフトのみ,選択肢c：最初のシフトのみ,a,製造工程監査では、全てのシフト及び全シフト切替（シフト引継ぎの適切なサンプリングを含む）を監査しなければならないと明記されています。これは、シフトの切り替えが重要な工程イベントであるため、全シフト及び全シフト切替に対する監査を計画することが重要であるとされています。適合例としては、全シフト及び全シフト切替の監査を計画し、それを実施する場合が考えられます。適合していない例としては、主要なシフトのみを監査し、その他のシフトは無視するような監査を行う場合などが考えられます。
9.2.2.3,3,-,製造工程監査で監査すべき文書は何ですか?,選択肢a：工程リスク分析（PFMEAのようなもの）とコントロールプラン,選択肢b：製品設計書,選択肢c：業績報告書,a,製造工程監査では、工程リスク分析（PFMEAのようなもの）とコントロールプラン及び関連文書が効果的に実施されているかの監査を含めなければならないと明記されています。これらの文書は製造工程のリスクを評価し、その管理策を明示するための重要なツールであり、その適用と有効性を監査することが求められています。適合例としては、PFMEAやコントロールプランを用いて製造工程のリスクを評価し、それに基づいて工程の改善を行う場合が考えられます。適合していない例としては、これらの文書を見ずに監査を行う場合や、文書の存在だけを確認し、その適用や有効性を確認しない場合などが考えられます。
9.2.2.3,4,-,顧客が製造工程監査の方法を定めていない場合、どのような対応が求められますか?,選択肢a：組織自身が使用する方法を決める,選択肢b：顧客に対して監査方法を要求する,選択肢c：任意の方法で監査を行う,a,組織は、顧客が製造工程監査の方法を定めていない場合、自身で使用する方法を決めなければならないと明記されています。つまり、顧客が特別な監査方法を要求しない場合でも、組織は自ら有効な監査方法を定めて、製造工程の有効性と効率を判定することが求められています。適合例としては、顧客が特定の監査方法を指定していない場合でも、組織が独自に監査方法を定めて製造工程の有効性と効率を評価する場合が考えられます。適合していない例としては、顧客が監査方法を指定していないために監査を行わない、または適切な監査方法を定めずに監査を行う場合などが考えられます。
9.2.2.3,5,-,工程監査の周期はどのくらいに設定すべきですか?,選択肢a：1年に1回,選択肢b：各3暦年の期間で全ての製造工程を監査,選択肢c：無制限,b,製造工程監査は各3暦年の期間で全ての製造工程を監査しなければならないと明記されています。この要求事項は、定期的な監査によって工程の有効性と効率を継続的に判定し、必要に応じて改善を行うことを目的としています。適合例としては、全ての製造工程を3年間で網羅する監査計画を立て、それを実施する場合が考えられます。適合していない例としては、一部の工程だけを監査する、または3年以上監査を行っていない場合などが考えられます。
9.2.2.3,6,-,製造工程監査における重要な観点は何でしょうか?,選択肢a：シフト引継ぎの適切なサンプリング,選択肢b：組織の規模と従業員数,選択肢c：使用する原材料の品質,a,製造工程監査には、シフト引継ぎの適切なサンプリングを含めて、それが行われている全てのシフトを監査しなければならないと明記されています。シフト引継ぎは重要な工程イベントであり、それが適切に行われているかどうかは、製造工程の有効性と効率を判定する上で重要な観点となります。適合例としては、全てのシフトを監査し、シフト引継ぎの適切なサンプリングを行う場合が考えられます。適合していない例としては、一部のシフトのみを監査する、またはシフト引継ぎのサンプリングを省略する場合などが考えられます。
9.2.2.3,7,-,製造工程監査において確認すべき事項は何でしょうか?,選択肢a：過去の監査結果との比較,選択肢b：工程リスク分析（PFMEAのような）、コントロールプラン及び関連文書が効果的に実施されているか,選択肢c：組織の財務状況,b,製造工程監査には、工程リスク分析（PFMEAのような）、コントロールプラン及び関連文書が効果的に実施されているかの監査を含めなければならないと明記されています。これは、リスクを適切に管理し、計画に従って工程が行われているかを確認するためのものです。適合例としては、PFMEAやコントロールプランが適切に作成され、実施されているかを確認する監査を行う場合が考えられます。適合していない例としては、PFMEAやコントロールプランの実施状況を確認せずに監査を行う場合などが考えられます。
9.2.2.3,8,-,監査方法の選択についてはどのように決定されますか?,選択肢a：顧客によって定められている,選択肢b：監査結果に基づいて自動的に決まる,選択肢c：常にIATFが決める,a,監査方法は、顧客によって定められる場合があります。もし顧客によって定められていない場合、組織自身が使用する方法を決定しなければならないと規定されています。適合例としては、顧客が特定の監査方法を指定しており、それに従って監査が行われる場合や、顧客が特定の方法を指定していない場合に、組織自身が監査方法を選定して監査を行う場合が考えられます。適合していない例としては、顧客が特定の監査方法を指定しているにも関わらず、それを無視して別の方法で監査を行う場合などが考えられます。
9.2.2.3,9,-,全ての製造工程を監査する周期は何年ですか?,選択肢a：毎年,選択肢b：2年ごと,選択肢c：3年ごと,c,組織は、製造工程の有効性及び効率を判定するために、各3暦年の期間、工程監査のための顧客固有に要求される方法を使用して、全ての製造工程を監査しなければならないと規定されています。適合例としては、3年の周期で全ての製造工程を監査する場合が考えられます。適合していない例としては、3年以上の期間で全ての製造工程を監査する、または一部の製造工程しか監査しない場合などが考えられます。
9.2.2.3,10,-,製造工程監査にはどのような要素を含めるべきですか?,選択肢a：工程リスク分析（PFMEAのような）、コントロールプラン及び関連文書の有効性の確認,選択肢b：製品の品質検証だけ,選択肢c：管理者の評価だけ,a,製造工程監査には、工程リスク分析（PFMEAのような）、コントロールプラン及び関連文書が効果的に実施されているかの監査を含めなければならないと規定されています。この監査は製造工程の有効性及び効率を判定するためのものであり、それを評価するためにはこれらの要素の有効性の確認が必要です。適合例としては、工程リスク分析、コントロールプラン及び関連文書が有効に適用されているかを確認する監査を行う場合が考えられます。適合していない例としては、これらの要素を無視して監査を行う場合、あるいはこれらの要素の有効性を確認せずに監査を行う場合などが考えられます。
9.2.2.3,11,-,各製造工程はどの範囲で監査されるべきですか?,選択肢a：1つのシフトだけ,選択肢b：それが行われている全てのシフト,選択肢c：ランダムに選ばれたシフトだけ,b,個別の各監査計画の中で、各製造工程は、シフト引継ぎの適切なサンプリングを含めて、それが行われている全てのシフトを監査しなければならないと規定されています。これは、全てのシフトで一貫した品質を保つための重要な要素であり、それが行われている全てのシフトで製造工程が監査されることが要求されます。適合例としては、全てのシフトで行われる製造工程の監査を計画する場合が考えられます。適合していない例としては、一部のシフトしか監査しない場合や、全てのシフトで行われる製造工程をランダムに監査する
9.2.2.3,12,-,製造工程監査はどの程度の頻度で行われるべきですか?,選択肢a：毎年,選択肢b：毎月,選択肢c：各3暦年の期間で全ての製造工程を監査,c,組織は、各3暦年の期間で全ての製造工程を監査しなければならないと規定されています。製造工程監査は定期的に行われ、その目的は製造工程の有効性と効率の判定です。適合例としては、3年周期で全ての製造工程を監査する計画を立て、実施する場合が考えられます。適合していない例としては、3年以上の間隔で製造工程の監査を行ったり、全ての製造工程を監査しない場合などが考えられます。
9.2.2.3,13,-,顧客が監査方法を指定しない場合、どのように行うべきですか?,選択肢a：組織自身が方法を決定すべき,選択肢b：監査は行わない,選択肢c：外部の専門家に依頼する,a,顧客によって定められていない場合、組織は、使用する方法を決めなければならないと規定されています。組織自身が監査方法を決定し、それに基づいて製造工程監査を行うことが求められます。適合例としては、顧客から具体的な監査方法の指定がない場合に組織自身が監査方法を決定し、それに基づいて監査を行う場合が考えられます。適合していない例としては、顧客からの指定がない場合に監査を行わない場合や、外部の専門家に依頼するだけの場合などが考えられます。
9.2.2.3,14,-,製造工程監査はどのような観点から行われるべきですか?,選択肢a：コストだけ,選択肢b：品質だけ,選択肢c：製造工程の有効性と効率,c,製造工程監査は、製造工程の有効性と効率を判定するために行われます。つまり、コストや品質だけでなく、生産効率や目標の達成度なども視野に入れた監査が求められます。適合例としては、品質、生産効率、目標の達成度などを踏まえた監査を行う場合が考えられます。適合していない例としては、単にコストや品質だけを視野に入れた監査を行う場合などが考えられます。
9.2.2.3,15,-,製造工程監査において、工程リスク分析（PFMEAのようなもの）の役割は何ですか?,選択肢a：製造工程のリスクを評価し、必要な対策を導入する,a,製造工程監査においては、工程リスク分析（PFMEAのようなもの）を含めることが求められます。PFMEAなどの工程リスク分析は、製造工程のリスクを評価し、必要な対策を導入するための重要なツールです。適合例としては、工程リスク分析を用いて製造工程のリスクを評価し、必要な対策を導入する場合が考えられます。適合していない例としては、工程リスク分析を行わない場合や、リスク分析の結果に基づいた対策を導入しない場合などが考えられます。
9.2.2.3,16,-,製造工程監査の計画において重要な要素は何ですか？,選択肢a：全ての製造工程をランダムに監査する,選択肢b：各3暦年の期間で全ての製造工程を監査する,選択肢c：顧客の要求に基づいて一部の製造工程だけを監査する,b,製造工程監査の計画においては、各3暦年の期間で全ての製造工程を監査することが求められます。これにより、組織全体の製造工程の有効性と効率を継続的に評価し、改善につなげることが期待されます。適合例としては、全ての製造工程をカバーするような監査計画を立て、それを遂行する場合が考えられます。一方、適合していない例としては、全ての製造工程をカバーしない監査計画を立てる場合、または立てた計画を遂行しない場合などが考えられます。
9.2.2.3,17,-,顧客が監査方法について具体的な指示を出していない場合、何が求められますか？,選択肢a：顧客に監査方法についての指示を求める,選択肢b：組織が自身で監査方法を決定する,選択肢c：監査を行わない,b,顧客から具体的な指示がない場合でも、組織は自身で監査方法を決定することが求められます。このため、組織は自身の製造工程の特性やリスク、顧客の要求等を考慮して、適切な監査方法を選定・適用する必要があります。適合例としては、顧客から具体的な指示がない場合でも、自身で監査方法を決定し、それに基づいて監査を行う場合が考えられます。適合していない例としては、顧客から具体的な指示がないために監査を行わない場合などが考えられます。
9.2.2.3,18,-,製造工程監査で重視すべき点は何でしょうか？,選択肢a：各製造工程は、それが行われている全てのシフトを監査する,選択肢b：各製造工程は、主要なシフトだけを監査する,選択肢c：各製造工程は、シフトの数に関係なく監査する,a,製造工程監査では、各製造工程は、それが行われている全てのシフトを監査することが重視されます。これにより、全てのシフトにおける製造工程の有効性と効率を評価することが可能となります。適合例としては、それが行われている全てのシフトにおける各製造工程の監査を行う場合が考えられます。一方、適合していない例としては、各製造工程の一部のシフトしか監査しない場合などが考えられます。
