8.4.2.2,30,-,組織は、購入した製品、プロセス及びサービスが、受入国、出荷国及び顧客に特定された仕向国の現在該当する法令・規制要求事項が提供されれば、その要求事項に適合することを確実にするプロセスを文書化しなければならない。この文書化されたプロセスは、以下のどれに記載されるべきか。,選択肢a：品質マニュアル,選択肢b：法令・規制要求事項管理規定,選択肢c：購買手順書,b,要求事項の適合した例：法令・規制要求事項管理規定に、購入した製品、プロセス及びサービスが受入国、出荷国及び仕向国の法令・規制要求事項に適合することを確実にするための方法や責任者を明記している。適合していない例：品質マニュアルや購買手順書に、法令・規制要求事項の内容や対応方法を記載していない。箇条要求事項の概要詳細解説：この要求事項は、組織が購入した製品、プロセス及びサービスが、関係するすべての国や地域の法令・規制要求事項に適合することを保証するために、文書化されたプロセスを作成し、維持することを求めている。このプロセスは、法令・規制要求事項管理規定として作成されることが望ましい。
8.4.2.2,31,-,顧客が、法令・規制要求事項をもつ製品に対して特別管理を定めているならば、組織は、供給者で管理する場合を含めて、定められたとおりに実施し、維持することを確実にしなければならない。この特別管理とは、以下のどれを指すか。,選択肢a：特殊特性の管理,選択肢b：サプライヤー展開シートの作成,選択肢c：サプライヤー監査の実施,a,要求事項の適合した例：顧客が安全性や信頼性に関わる部品に対して特殊特性（S/C）や重大特殊特性（CC）を指定している場合、組織はそれらの部品を供給者から購入する際にも同様に特殊特性の管理（設計レビュー、FMEA、MSAなど）を行う。適合していない例：顧客が指定した特殊特性や重大特殊特性を無視して、供給者から部品を購入する。箇条要求事項の概要詳細解説：この要求事項は、組織が顧客から受けた法令・規制要求事項に関連する特別管理（例えば特殊特性や重大特殊特性など）を自社だけでなく供給者にも展開し、実施し、維持することを求めている。このようにすることで、法令・規制要求事項に適合した製品やサービスを提供することができる。
8.4.2.2,32,-,組織は、購入した製品や材料が受入国や出荷国だけでなく仕向国の法令・規制要求事項にも適合することを確認しなければならない。この確認方法として最も適切なものはどれか。,選択肢a：顧客から提示された法令・規制要求事項リストと照合する,選択肢b：自社で調査した法令・規制要求事項リストと照合する,選択肢c：顧客から提示された法令・規制要求事項リストと自社で調査した法令・規制要求事項リストの両方と照合する,c,要求事項の適合した例：自動車部品メーカーA社は、米国向けにエアバッグモジュールを供給している。A社は顧客から提示された米国の安全基準（FMVSS）や有害物質規制（TSCA）などのリストと自社で調査した米国の法令・規制要求事項リストとを比較し、購入したエアバッグインフレーターやガス発生剤などがそれらに適合することを確認している。適合していない例：自動車部品メーカーB社は、中国向けにブレーキパッドを供給している。B社は顧客から提示された中国の安全基準（GB7258）や環境基準（GB/T 24043）などのリストだけで購入した摩擦材料や金属バックプレートなどが中国の法令・規制要求事項に適合するかどうか判断している。箇条要求事項の概要詳細解説：この要求事項は、組織が購入した製品や材料が受入国や出荷国だけでなく仕向国（製品が販売される国や地域）の現在該当する法令・規制要求事項（安全基準や環境基準など）にも適合することを確実にすることを求めている。この確認方法として最も適切なものは、顧客から提示された法令・規制要求事項リストと自社で調査した法令・規制要求事項リストの両方と照合することである。
8.4.2.2,33,-,組織は、購入した製品や材料が仕向国の法令・規制要求事項に適合することを確認するために、どのような資料を仕入先から要求するべきか。,選択肢a：法令・規制要求事項適合証明書,選択肢b：法令・規制要求事項適合試験報告書,選択肢c：法令・規制要求事項適合保証書,b,要求事項の適合した例：自動車部品メーカーC社は、欧州向けにヘッドライトを供給している。C社は購入したランプやレンズなどが欧州の安全基準（ECE R112）や環境基準（RoHS）などに適合することを確認するために、仕入先から法令・規制要求事項適合試験報告書を要求している。適合していない例：自動車部品メーカーD社は、日本向けにエンジンマウントを供給している。D社は購入したゴムや金属などが日本の安全基準（JIS D 4233）や環境基準（J-Moss）などに適合するかどうかを確認せずに、仕入先から法令・規制要求事項適合保証書だけを受け取っている。箇条要求事項の概要詳細解説：この要求事項は、組織が購入した製品や材料が仕向国の法令・規制要求事項に適合することを確認するために、仕入先から必要な資料を要求することを求めている。この資料として最も適切なものは、法令・規制要求事項適合試験報告書である。この報告書は、製品や材料が実際に法令・規制要求事項に準拠した試験を受けたことを証明するものである。
8.4.2.2,34,-,組織は、顧客が法令・規制要求事項をもつ製品に対して特別管理を定めている場合、その特別管理を供給者で管理する場合を含めて実施し、維持することを確実にしなければならない。この特別管理の実施と維持の方法として最も適切なものはどれか。,選択肢a：顧客から提示された特別管理リストと自社で調査した特別管理リストの両方と照合する,選択肢b：顧客から提示された特別管理リストと供給者から提出された特別管理リストの両方と照合する,選択肢c：顧客から提示された特別管理リストと自社で調査した特別管理リスト及び供給者から提出された特別管理リストのすべてと照合する,c,要求事項の適合した例：自動車部品メーカーE社は、インド向けにエアコンコンプレッサーを供給している。E社は顧客から提示されたインドの安全基準（AIS 037）や環境基準（BIS 17025）などに関連する特別管理（S/CやCCなど）リストと自社で調査したインドの法令・規制要求事項に関連する特別管理リスト及び供給者から提出された特別管理リストのすべてと照合し、それらに従って製品や材料の管理（設計レビュー、FMEA、MSAなど）を行っている。適合していない例：自動車部品メーカーF社は、ブラジル向けにワイパーモーターを供給している。F社は顧客から提示されたブラジルの安全基準（CONTRAN 14/98）や環境基準（INMETRO 371/2009）などに関連する特別管理（S/CやCCなど）リストだけで製品や材料の管理（設計レビュー、FMEA、MSAなど）を行っており、自社で調査したブラジルの法令・規制要求事項に関連する特別管理リストや供給者から提出された特別管理リストとは照合していない。箇条要求事項の概要詳細解説：この要求事項は、組織が顧客から受けた法令・規制要求事項に関連する特別管理（例えば特殊特性や重大特殊特性など）を自社だけでなく供給者にも展開し、実施し、維持することを求めている。この実施と維持の方法として最も適切なものは、顧客から提示された特別管理リストと自社で調査した特別管理リスト及び供給者から提出された特別管理リストのすべてと照合することである。このようにすることで、法令・規制要求事項に関連する製品やサービスの品質を保証することができる。
8.4.2.2,35,-,組織は、購入した製品や材料が受入国や出荷国だけでなく仕向国の法令・規制要求事項にも適合することを確実にするプロセスを文書化しなければならない。この文書化されたプロセスに含まれるべき内容は以下のうちどれか。,選択肢a：受入国や出荷国だけでなく仕向国の現在該当する法令・規制要求事項の一覧表,選択肢b：受入国や出荷国だけでなく仕向国の現在該当する法令・規制要求事項への対応方法や責任者,選択肢c：受入国や出荷国だけでなく仕向国の現在該当する法令・規制要求事項への対応方法や責任者,b,要求事項の適合した例：自動車部品メーカーG社は、オーストラリア向けにドアミラーを供給している。G社は購入したミラーガラスやモーターなどがオーストラリアの安全基準（ADR 14/02）や環境基準（AS/NZS 4474.1）などに適合することを確実にするプロセスを文書化している。この文書化されたプロセスには、受入国や出荷国だけでなく仕向国の現在該当する法令・規制要求事項への対応方法（例えば仕入先からの資料要求や試験実施など）や責任者（例えば品質保証部門や購買部門など）が明記されている。適合していない例：自動車部品メーカーH社は、タイ向けにバッテリーを供給している。H社は購入した電極や電解液などがタイの安全基準（TIS 11-2531）や環境基準（TIS 2376-2558）などに適合することを確実にするプロセスを文書化していない。この文書化されていないプロセスには、受入国や出荷国だけでなく仕向国の現在該当する法令・規制要求事項の一覧表しか含まれておらず、対応方法や責任者が記載されていない。箇条要求事項の概要詳細解説：この要求事項は、組織が購入した製品や材料が受入国や出荷国だけでなく仕向国の現在該当する法令・規制要求事項にも適合することを確実にするために、文書化されたプロセスを作成し、維持することを求めている。この文書化されたプロセスに含まれるべき内容は、受入国や出荷国だけでなく仕向国の現在該当する法令・規制要求事項への対応方法や責任者である。このようにすることで、法令・規制要求事項への適切な管理体制を構築することができる。
8.4.2.2,36,-,組織は、購入した製品や材料が仕向国の法令・規制要求事項に適合することを確認するために、仕入先から必要な資料を要求することができる。この資料の要求方法として最も適切なものはどれか。,選択肢a：仕入先に対して口頭で資料を要求する,選択肢b：仕入先に対してメールで資料を要求する,選択肢c：仕入先に対して購買契約書や発注書などの文書で資料を要求する,c,要求事項の適合した例：自動車部品メーカーI社は、カナダ向けにエキゾーストマニホールドを供給している。I社は購入した鋳鉄やガスケットなどがカナダの安全基準（CMVSS 110）や環境基準（SOR/2011-17）などに適合することを確認するために、仕入先に対して購買契約書や発注書などの文書で法令・規制要求事項適合試験報告書などの資料を要求している。適合していない例：自動車部品メーカーJ社は、メキシコ向けにフューエルポンプを供給している。J社は購入したプラスチックやモーターなどがメキシコの安全基準（NOM-194-SCFI-2015）や環境基準（NOM-161-SEMARNAT-2011）などに適合するかどうかを確認せずに、仕入先に対して口頭で法令・規制要求事項適合保証書だけを提出するように要求している。箇条要求事項の概要詳細解説：この要求事項は、組織が購入した製品や材料が仕向国の法令・規制要求事項に適合することを確認するために、仕入先から必要な資料（例えば法令・規制要求事項適合試験報告書など）を要求することができることを示している。この資料の要求方法として最も適切なものは、仕入先に対して購買契約書や発注書などの文書で資料を要求することである。このようにすることで、法令・規制要求事項への対応が明確に記録される。
8.4.2.2,37,-,組織は、顧客が法令・規制要求事項をもつ製品に対して特別管理を定めている場合、その特別管理を供給者で管理する場合を含めて実施し、維持することを確実にしなければならない。この特別管理の実施と維持のために必要な活動は以下のうちどれか。,選択肢a：特別管理リストの作成と更新,選択肢b：特別管理リストの展開と教育,選択肢c：特別管理リストの監査と改善,b,要求事項の適合した例：自動車部品メーカーK社は、ロシア向けにステアリングコラムを供給している。K社は顧客から提示されたロシアの安全基準（GOST R 41.44）や環境基準（GOST 30574）などに関連する特別管理（S/CやCCなど）リストと自社で調査したロシアの法令・規制要求事項に関連する特別管理リスト及び供給者から提出された特別管理リストのすべてを展開し、関係者に教育している。適合していない例：自動車部品メーカーL社は、トルコ向けにブレーキディスクを供給している。L社は顧客から提示されたトルコの安全基準（TS EN 13197）や環境基準（TS EN ISO 14001）などに関連する特別管理（S/CやCCなど）リストだけを作成し、更新しており、展開や教育は行っていない。箇条要求事項の概要詳細解説：この要求事項は、組織が顧客から受けた法令・規制要求事項に関連する特別管理（例えば特殊特性や重大特殊特性など）を自社だけでなく供給者にも展開し、実施し、維持することを求めている。この実施と維持のために必要な活動は、特別管理リストの展開と教育である。このようにすることで、法令・規制要求事項に関連する製品やサービスの品質を向上させることができる。
8.4.2.2,38,-,組織は、購入した製品や材料が仕向国の法令・規制要求事項に適合することを確認するために、仕入先から必要な資料を要求することができる。この資料の要求時期として最も適切なものはどれか。,選択肢a：製品や材料の受入れ時,選択肢b：製品や材料の使用時,選択肢c：製品や材料の発注時,c,要求事項の適合した例：自動車部品メーカーM社は、イラン向けにフューエルインジェクターを供給している。M社は購入したノズルやソレノイドなどがイランの安全基準（ISIRI 7597）や環境基準（ISIRI 4231）などに適合することを確認するために、製品や材料の発注時に仕入先に対して法令・規制要求事項適合試験報告書などの資料を要求している。適合していない例：自動車部品メーカーN社は、エジプト向けにオイルフィルターを供給している。N社は購入したフィルターペーパーやゴムパッキンなどがエジプトの安全基準（EOS 1553）や環境基準（EOS 7265）などに適合するかどうかを確認せずに、製品や材料の受入れ時に仕入先から法令・規制要求事項適合保証書だけを受け取っている。箇条要求事項の概要詳細解説：この要求事項は、組織が購入した製品や材料が仕向国の法令・規制要求事項に適合することを確認するために、仕入先から必要な資料（例えば法令・規制要求事項適合試験報告書など）を要求することができることを示している。この資料の要求時期として最も適切なものは、製品や材料の発注時である。このようにすることで、法令・規制要求事項への対応が事前に確認される。
8.4.2.2,39,-,組織は、顧客が法令・規制要求事項をもつ製品に対して特別管理を定めている場合、その特別管理を供給者で管理する場合を含めて実施し、維持することを確実にしなければならない。この特別管理の実施と維持のために必要な記録は以下のうちどれか。,選択肢a：特別管理リストの作成日と更新日,選択肢b：特別管理リストの展開日と教育日,選択肢c：特別管理リストの監査日と改善日,c,要求事項の適合した例：自動車部品メーカーO社は、ベトナム向けにラジエーターを供給している。O社は顧客から提示されたベトナムの安全基準（TCVN 7889）や環境基準（TCVN 5939）などに関連する特別管理（S/CやCCなど）リストと自社で調査したベトナムの法令・規制要求事項に関連する特別管理リスト及び供給者から提出された特別管理リストのすべてを監査し、改善している。O社はこれらの監査日と改善日を記録している。適合していない例：自動車部品メーカーP社は、インドネシア向けにウォーターポンプを供給している。P社は顧客から提示されたインドネシアの安全基準（SNI 04-6390）や環境基準（SNI 19-7117）などに関連する特別管理（S/CやCCなど）リストだけを作成し、更新しており、監査や改善は行っていない。P社はこれらの作成日と更新日しか記録していない。箇条要求事項の概要詳細解説：この要求事項は、組織が顧客から受けた法令・規制要求事項に関連する特別管理（例えば特殊特性や重大特殊特性など）を自社だけでなく供給者にも展開し、実施し、維持することを求めている。この実施と維持のために必要な記録は、特別管理リストの監査日と改善日である。このようにすることで、法令・規制要求事項に関連する製品やサービスの品質を評価し、改善することができる。
