10.2.3,30,-,問題解決プロセスを文書化する際に必要なことは何でしょうか？,選択肢a：不適合アウトプットの管理に必要な封じ込め処置、暫定処置、及び関連活動を記載すること,選択肢b：根本原因分析、用いられた方法、分析、及び結果を記載すること,選択肢c：該当する文書化された情報（例：PFMEA、コントロールプラン）のレビュー及び、必要な場合その更新を記載すること,c,適合した例：問題解決プロセスの文書化において、FMEAやコントロールプランの見直しや更新の必要性や方法を明確にしていること。適合していない例：問題解決プロセスの文書化において、FMEAやコントロールプランの見直しや更新について言及していないこと。箇条要求事項の概要詳細解説：10.2.3 f)は、問題解決プロセスにおいて、関連する文書化された情報（例：PFMEA、コントロールプラン）をレビューし、必要に応じて更新することを求めている。これは、問題解決の結果を反映させるためである。
10.2.3,31,-,問題解決プロセスにおける根本原因分析の方法として最も適切なものは何でしょうか？,選択肢a：特性要因図を作成し、主要因と副次的因を特定すること,選択肢b：5W1H法を用いて問題の背景や状況を整理すること,選択肢c：なぜなぜ分析を行い、問題が発生した原因を掘り下げること,c,適合した例：問題解決プロセスにおいて、なぜなぜ分析を用いて根本原因を特定し、その結果を帳票に記録すること。適合していない例：問題解決プロセスにおいて、根本原因分析を行わずに是正処置を実施すること。箇条要求事項の概要詳細解説：10.2.3 c)は、問題解決プロセスにおいて、根本原因分析を行うことを求めている。根本原因分析とは、問題が発生した原因を系統的に探求する方法であり、特性要因図やなぜなぜ分析などが用いられる。
10.2.3,32,-,問題解決プロセスにおける是正処置の有効性検証の方法として最も適切なものは何でしょうか？,選択肢a：是正処置後に再発が発生しなかったことを確認すること,選択肢b：是正処置後に品質特性の分布や変動を管理図で分析すること,選択肢c：是正処置後に顧客満足度をアンケートで調査すること,b,適合した例：問題解決プロセスにおいて、是正処置後に管理図を作成し、品質特性の安定性や能力を評価すること。適合していない例：問題解決プロセスにおいて、是正処置後に品質データの分析を行わずに有効性検証を完了すること。箇条要求事項の概要詳細解説：10.2.3 e)は、問題解決プロセスにおいて、実施された是正処置の有効性を検証することを求めている。有効性検証とは、是正処置が問題の根本原因を除去し、再発を防止できているかどうかを確認する方法であり、管理図や能力指数などが用いられる。
10.2.3,33,-,問題解決プロセスにおいて、顧客が固有の規定されたプロセス、ツール、又はシステムを持っている場合、組織はどうすべきでしょうか？,選択肢a：顧客のプロセス、ツール、又はシステムを参考にして自社のプロセスを改善すること,選択肢b：顧客のプロセス、ツール、又はシステムを使用すること,選択肢c：顧客のプロセス、ツール、又はシステムと自社のプロセスを比較して最適なものを選択すること,b,適合した例：問題解決プロセスにおいて、顧客が8Dレポートや5W2H法などの固有の方法や帳票を指定している場合、それらに従って対応すること。適合していない例：問題解決プロセスにおいて、顧客が指定した方法や帳票を無視して自社の方法や帳票を使用すること。箇条要求事項の概要詳細解説：10.2.3項の最後の文は、問題解決プロセスにおいて、顧客が固有の規定されたプロセス、ツール、又はシステムを持っている場合、他に顧客の承認がなければ、組織はそのプロセス、ツール、又はシステムを用いなければならないと規定している。これは、顧客の要求事項を満たすためである。
10.2.3,34,-,問題解決プロセスにおける様々な種類及び規模の問題に対する規定されたアプローチとは何でしょうか？,選択肢a：問題の発生源や影響範囲に応じて対応する方法や手順を決めること,選択肢b：問題の重要度や緊急度に応じて優先順位をつけること,選択肢c：問題の性質や内容に応じて使用するツールや分析法を選択すること,c,適合した例：問題解決プロセスにおいて、新製品開発で発生した問題では特性要因図やFTAなどを用いて根本原因分析を行うこと。現行製造問題では管理図や能力指数などを用いて品質特性の安定性や能力を評価すること。市場不具合では8Dレポートや5W2H法などを用いて是正処置報告書を作成すること。監査所見では内部監査是正処置報告書やクレーム解析報告書などを用いて是正処置結果を記録すること。適合していない例：問題解決プロセスにおいて、問題の種類や規模に関係なく同じ方法やツールを使用すること。箇条要求事項の概要詳細解説：10.2.3 a)は、問題解決プロセスにおいて、様々な種類及び規模の問題に対する規定されたアプローチを持たなければならないと規定している。アプローチとは、問題の性質や内容に応じて使用するツールや分析法を選択することであり、例えば新製品開発、現行製造問題、市場不具合、監査所見などの場合には異なる方法や手順が必要である。
10.2.3,35,-,問題解決プロセスにおいて、不適合アウトプットの管理に必要な封じ込め処置とは何でしょうか？,選択肢a：不適合アウトプットを特定し、分離し、識別すること,選択肢b：不適合アウトプットを修正し、再検査し、承認すること,選択肢c：不適合アウトプットを廃棄し、記録すること,a,適合した例：問題解決プロセスにおいて、不適合アウトプットが発見された場合、その範囲を特定し、他の製品と区別して保管し、ラベルやタグなどで不適合であることを明示すること。適合していない例：問題解決プロセスにおいて、不適合アウトプットが発見された場合、そのまま流通させること。箇条要求事項の概要詳細解説：10.2.3 b)は、問題解決プロセスにおいて、不適合アウトプットの管理に必要な封じ込め処置、暫定処置及び関連活動を行うことを求めている。封じ込め処置とは、不適合アウトプットを特定し、分離し、識別することであり、暫定処置とは、不適合アウトプットを修正し、再検査し、承認することである。
10.2.3,36,-,問題解決プロセスにおける類似のプロセス及び製品への影響を考慮することとは何でしょうか？,選択肢a：問題が発生したプロセスや製品と同じ特性や要素を持つ他のプロセスや製品にも同様の問題が発生しないかどうかを調査すること,選択肢b：問題が発生したプロセスや製品と同じ工程や部門に属する他のプロセスや製品にも同様の問題が発生しないかどうかを確認すること,選択肢c：問題が発生したプロセスや製品と同じ原材料や部品を使用する他のプロセスや製品にも同様の問題が発生しないかどうかを検証すること,a,適合した例：問題解決プロセスにおいて、ある製品の寸法が規格外だった場合、その製品と同じ寸法特性を持つ他の製品にも同じ問題が発生しないかどうかを調査すること。適合していない例：問題解決プロセスにおいて、ある製品の寸法が規格外だった場合、その製品だけに対して是正処置を実施し、他の製品には影響がないと仮定すること。箇条要求事項の概要詳細解説：10.2.3 d)は、問題解決プロセスにおいて、体系的是正処置を実施することを含めて、類似のプロセス及び製品への影響を考慮することを求めている。類似のプロセス及び製品とは、問題が発生したプロセスや製品と同じ特性や要素を持つものであり、例えば同じ寸法、同じ強度、同じ機能などである。
10.2.3,37,-,問題解決プロセスにおいて、文書化された情報とは何でしょうか？,選択肢a：問題解決プロセスに関するすべての記録や報告書などの書類のこと,選択肢b：問題解決プロセスに関連する品質マニュアルや手順書などの規定文書のこと,選択肢c：問題解決プロセスに影響を与えるPFMEAやコントロールプランなどの品質計画文書のこと,c,適合した例：問題解決プロセスにおいて、PFMEAやコントロールプランなどの文書化された情報をレビューし、必要に応じて更新すること。適合していない例：問題解決プロセスにおいて、PFMEAやコントロールプランなどの文書化された情報を無視して、自社の判断だけで対応すること。箇条要求事項の概要詳細解説：10.2.3 f)は、問題解決プロセスにおいて、関連する文書化された情報（例：PFMEA、コントロールプラン）をレビューし、必要に応じて更新することを求めている。文書化された情報とは、問題解決プロセスに影響を与える品質計画文書のことであり、例えばPFMEAは潜在的不具合モードやその原因を特定し、コントロールプランは品質特性の管理方法を定めるものである。
10.2.3,38,-,問題解決プロセスにおいて、【10.2.3 a)】で規定されたアプローチとは何でしょうか？,選択肢a：問題が発生した原因を探求する方法や手順のこと,選択肢b：問題が発生した範囲や影響を調査する方法や手順のこと,選択肢c：問題が発生した性質や内容に応じて使用するツールや分析法のこと,c,適合した例：問題解決プロセスにおいて、新製品開発で発生した問題では特性要因図やFTAなどを用いて根本原因分析を行うこと。現行製造問題では管理図や能力指数などを用いて品質特性の安定性や能力を評価すること。市場不具合では8Dレポートや5W2H法などを用いて是正処置報告書を作成すること。監査所見では内部監査是正処置報告書やクレーム解析報告書などを用いて是正処置結果を記録すること。適合していない例：問題解決プロセスにおいて、問題の種類や規模に関係なく同じ方法やツールを使用すること。箇条要求事項の概要詳細解説：10.2.3 a)は、問題解決プロセスにおいて、様々な種類及び規模の問題に対する規定されたアプローチを持たなければならないと規定している。アプローチとは、問題の性質や内容に応じて使用するツールや分析法を選択することであり、例えば新製品開発、現行製造問題、市場不具合、監査所見などの場合には異なる方法や手順が必要である。
10.2.3,39,-,問題解決プロセスにおいて、【10.2.3 g)】で規定された是正処置の終結とは何でしょうか？,選択肢a：是正処置が完了したことを確認すること,選択肢b：是正処置が有効であったことを検証すること,選択肢c：是正処置が必要なくなったことを判断すること,c,適合した例：問題解決プロセスにおいて、不良品が発生した原因として、製造工程の温度管理が不適切であったことを特定し、温度管理装置を導入した後、不良品が発生しなくなったことを確認し、是正処置の終結を宣言すること。適合していない例：問題解決プロセスにおいて、不良品が発生した原因として、製造工程の温度管理が不適切であったことを特定し、温度管理装置を導入した後、まだ不良品が発生しているにもかかわらず、是正処置の終結を宣言すること。箇条要求事項の概要詳細解説：10.2.3 g)は、問題解決プロセスにおいて、是正処置の終結を宣言する前に、是正処置が必要なくなったことを判断することを求めている。是正処置の終結とは、問題が解決されたことや再発防止策が効果的であったことを確認し、それ以上の是正処置は不要であるという判断を下すことである。
