8.2.3.1.2,30,-,顧客指定の特殊特性とは何を指すか。,選択肢a：顧客が製品やサービスに関する要求事項として指定した特性,選択肢b：顧客が安全性や法令・規制要求などに関連すると判断した特性,選択肢c：顧客が品質特性（寸法・材質・外観・性能など）の中で重要度が高いと判断した特性,c,要求事項の適合した例：顧客が工程能力指数や測定システム解析などの管理方法を指定した場合、適合していない例：顧客が製品の色や形などの好みを指定した場合、箇条要求事項の概要詳細解説：この条項は、顧客指定の特殊特性を管理することを要求している。特殊特性とは、許容範囲を超えたときに製品やサービスに強い影響を及ぼす可能性がある品質特性である。顧客指定の特殊特性は、8.3.3設計・開発へのインプットになり、FMEAやコントロールプランなどの文書に記載する必要がある。
8.2.3.1.2,31,-,顧客指定の特殊特性を管理する際に必要な文書は何か。,選択肢a：承認文書と管理図・検査表,選択肢b：承認文書とコントロールプラン・作業標準書,選択肢c：承認文書とFMEA・コントロールプラン,b,要求事項の適合した例：顧客がCpk≧1.67という工程能力指数を指定した場合、承認文書でその要求を確認し、コントロールプランや作業標準書でその管理方法を記載する。適合していない例：顧客がMSAレベル3以上という測定システム解析を指定した場合、承認文書でその要求を確認し、管理図や検査表でその管理方法を記載する。箇条要求事項の概要詳細解説：この条項は、顧客指定の特殊特性に対する承認文書及び管理に関する顧客要求事項に適合することを要求している。承認文書とは、顧客から受け取った製品やサービスに関する要求事項を明確化した文書である。管理に関する顧客要求事項とは、特殊特性の特定・展開・監視・改善などの方法を指定した文書である。
8.2.3.1.2,32,-,顧客指定の特殊特性を特定する際に参考にすべき文書は何か。,選択肢a：要求仕様書やSQM（仕入先品質マニュアル）,選択肢b：DFMEAやPFMEA,選択肢c：コントロールプランや作業標準書,a,要求事項の適合した例：顧客がプレス製造におけるバリ取りの有無や方法を指定した場合、要求仕様書やSQMでその要求を確認する。適合していない例：顧客が射出成型製造における溶融温度や圧力を指定した場合、DFMEAやPFMEAでその要求を確認する。箇条要求事項の概要詳細解説：この条項は、顧客指定の特殊特性を特定することを要求している。特定するためには、顧客から受け取った製品やサービスに関する要求事項を記載した文書を参考にする必要がある。要求仕様書とは、顧客が製品やサービスの品質特性や性能などを具体的に記述した文書である。SQMとは、顧客が仕入先に対して品質管理や改善などの方法を指示した文書である。
8.2.3.1.2,33,-,顧客指定の特殊特性を管理する際に必要な承認文書とは何か。,選択肢a：顧客から受け取った製品やサービスに関する要求事項を明確化した文書,選択肢b：顧客と組織の間で交わした契約や注文書などの文書,選択肢c：顧客が製品やサービスの品質や性能に関する基準や規格を示した文書,a,要求事項の適合した例：顧客が金型設計における寸法公差や材質などを指定した場合、承認文書でその要求を確認する。適合していない例：顧客が金型加工における工具や機械などを指定した場合、契約書や注文書でその要求を確認する。箇条要求事項の概要詳細解説：この条項は、顧客指定の特殊特性に対する承認文書を管理することを要求している。承認文書とは、顧客から受け取った製品やサービスに関する要求事項を明確化した文書である。承認文書は、組織が顧客の要求に応えられるかどうかを判断するための重要な資料である。
8.2.3.1.2,34,-,顧客指定の特殊特性を特定・展開・監視・改善する方法を指定した文書とは何か。,選択肢a：管理図・検査表,選択肢b：コントロールプラン・作業標準書,選択肢c：SQM（仕入先品質マニュアル）,c,要求事項の適合した例：顧客が自動機設計における回路図やソフトウェアなどを指定した場合、SQMでその管理方法を確認する。適合していない例：顧客が自動機組立におけるボルト締め付けトルクなどを指定した場合、コントロールプランや作業標準書でその管理方法を確認する。箇条要求事項の概要詳細解説：この条項は、管理に関する顧客要求事項に適合することを要求している。管理に関する顧客要求事項とは、特殊特性の特定・展開・監視・改善などの方法を指定した文書である。SQMとは、顧客が仕入先に対して品質管理や改善などの方法を指示した文書である。
8.2.3.1.2,35,-,顧客指定の特殊特性を記載する必要がある文書は何か。,選択肢a：FMEA・コントロールプラン・作業標準書,選択肢b：図面・管理図・検査表,選択肢c：要求仕様書・承認文書・SQM,a,要求事項の適合した例：顧客がプレス部品脱脂処理における洗浄液の温度や濃度などを指定した場合、FMEA・コントロールプラン・作業標準書にその特性を記載する。適合していない例：顧客がプレス部品脱脂処理における洗浄時間や乾燥時間などを指定した場合、図面・管理図・検査表にその特性を記載する。箇条要求事項の概要詳細解説：この条項は、特殊特性を全ての工程管理文書に記載することを要求している。工程管理文書とは、FMEA・コントロールプラン・作業標準書などの文書である。これらの文書に特殊特性を記載することで、製品やサービスの品質を確保することができる。
8.2.3.1.2,36,-,顧客指定の特殊特性を特定する際に注意すべきことは何か。,選択肢a：顧客指定の特殊特性が無い場合でも、組織による特定がなされるべきであること,選択肢b：顧客指定の特殊特性がある場合でも、組織による追加や変更はできないこと,選択肢c：顧客指定の特殊特性がある場合は、その要求を満たすために必要な管理方法を自ら提案すること,a,要求事項の適合した例：顧客が金型設計における特殊特性を指定しなかった場合でも、組織はDFMEAやPFMEAを用いて自ら特殊特性を特定する。適合していない例：顧客が金型加工における特殊特性を指定した場合でも、組織はその要求に合わせて自ら特殊特性を追加したり変更したりする。箇条要求事項の概要詳細解説：この条項は、顧客指定の特殊特性を特定することを要求している。特定するためには、顧客から受け取った製品やサービスに関する要求事項を記載した文書を参考にする必要がある。しかし、顧客指定の特殊特性が無い場合でも、組織は自らのリスク分析や品質計画に基づいて特殊特性を追加することができる。逆に、顧客指定の特殊特性がある場合は、その要求に忠実に従うことが必要であり、組織は勝手にその内容を変えたり無視したりすることはできない。
8.2.3.1.2,37,-,顧客指定の特殊特性を管理する際に使用する記号やその根拠を示す文書とは何か。,選択肢a：図面や管理図・検査表などの製品や工程に関する文書,選択肢b：FMEAやコントロールプラン・作業標準書などの品質管理や改善に関する文書,選択肢c：特殊特性管理規定や記号変換表などの組織内で統一された文書,c,要求事項の適合した例：顧客がプレス製造における板厚やバリなどを指定した場合、組織はその記号や根拠を示すために、自社内で策定した特殊特性管理規定や記号変換表などの文書を使用する。適合していない例：顧客が射出成型製造における重量や色などを指定した場合、組織はその記号や根拠を示すために、図面や管理図・検査表などの文書を使用する。箇条要求事項の概要詳細解説：この条項は、特殊特性を記載する際に使用する記号やその根拠を示すことを要求している。記号や根拠を示すためには、組織内で統一された文書を使用する必要がある。特殊特性管理規定とは、特殊特性の定義や管理方法、責任者などを規定した文書である。記号変換表とは、顧客指定の特殊特性の記号と組織内で使用する記号との対応関係を示した文書である。
8.2.3.1.2,38,-,顧客指定の特殊特性に関する不適合が発生した場合に必要な対応は何か。,選択肢a：顧客に報告し、原因分析や是正措置などの改善活動を実施すること,選択肢b：顧客に報告せず、内部で原因分析や是正措置などの改善活動を実施すること,選択肢c：顧客に報告し、不適合品の廃棄や返品などの処理活動を実施すること,a,要求事項の適合した例：顧客が自動機設計における回路図やソフトウェアなどを指定した場合、その要求に違反する不適合が発生した場合、顧客に報告し、原因分析や是正措置などの改善活動を実施する。適合していない例：顧客が自動機組立におけるボルト締め付けトルクなどを指定した場合、その要求に違反する不適合が発生した場合、顧客に報告せず、内部で原因分析や是正措置などの改善活動を実施する。箇条要求事項の概要詳細解説：この条項は、顧客指定の特殊特性に関する不適合が発生した場合に対応することを要求している。対応するためには、顧客に報告し、原因分析や是正措置などの改善活動を実施する必要がある。顧客に報告しない場合や、不適合品の処理だけで改善活動を行わない場合は、再発防止や信頼性向上につながらない。
8.2.3.1.2,39,-,顧客指定の特殊特性を管理する際に使用する記号はどのように決めるべきか。,選択肢a：顧客が指定した記号をそのまま使用すること,選択肢b：組織内で統一された記号を使用すること,選択肢c：顧客指定の記号と組織内で使用する記号との対応関係を示すこと,c,要求事項の適合した例：顧客がプレス製造における板厚やバリなどを指定した場合、組織はその記号と自社内で使用する記号との対応関係を示すために、記号変換表などの文書を使用する。適合していない例：顧客が射出成型製造における重量や色などを指定した場合、組織はその記号をそのまま使用する。箇条要求事項の概要詳細解説：この条項は、特殊特性を記載する際に使用する記号やその根拠を示すことを要求している。記号や根拠を示すためには、顧客指定の記号と組織内で使用する記号との対応関係を示す必要がある。これは、顧客と組織の間で特殊特性の認識や管理方法が一致することを確保するためである。
