8.5.6.1.1,30,-,工程変更の一時的変更とは何か。,選択肢a: 顧客の承認を得ずに行う変更,選択肢b: 一定期間内に元に戻す変更,選択肢c: 製品やプロセスに影響を与えない変更,b,要求事項の適合した例: 組織は、金型の修理や設備の故障などの理由で、一時的に工程を変更する場合がある。その場合は、変更の影響評価や検証・妥当性確認を行い、一定期間内に元の工程に戻すことを文書化したプロセスで管理している。 要求事項の適合していない例: 組織は、一時的に工程を変更する場合があるが、その理由や期間や影響などを文書化していない。また、変更の影響評価や検証・妥当性確認も行っていない。 箇条要求事項の概要詳細解説: この要求事項は、IATF16949:2016 8.5.6.1の補足であり、工程変更の一時的変更に関する規定である。工程変更の一時的変更とは、製品やプロセスに影響を与える可能性があるが、一定期間内に元の状態に戻すことができる変更である。このような変更は、顧客の承認を得ずに行うことができるが、その場合は、変更の影響評価や検証・妥当性確認を行い、その記録を保持しなければならない。また、変更の理由や期間や内容などを文書化したプロセスで管理しなければならない。
8.5.6.1.1,31,-,工程変更の一時的変更を行う場合、顧客の承認を得る必要があるケースはどれか。,選択肢a: 変更が製品やプロセスに影響を与える可能性がある場合,選択肢b: 変更が顧客固有要求事項に違反する場合,選択肢c: 変更が一定期間を超えて継続する場合,c,要求事項の適合した例: 組織は、金型の故障により、別の金型を使用してプレス部品を製造することになった。この変更は、一時的なものであるが、修理に3ヶ月かかると見込まれている。そのため、組織は、変更の影響評価や検証・妥当性確認を行った上で、顧客に変更の内容と期間を通知し、承認を得た。 要求事項の適合していない例: 組織は、射出成型機の故障により、別の射出成型機を使用してプラスチック部品を製造することになった。この変更は、一時的なものであるが、修理に6ヶ月かかると見込まれている。しかし、組織は、変更の影響評価や検証・妥当性確認を行わずに、顧客に変更の通知も承認も求めなかった。 箇条要求事項の概要詳細解説: この要求事項は、IATF16949:2016 8.5.6.1の補足であり、工程変更の一時的変更に関する規定である。工程変更の一時的変更とは、製品やプロセスに影響を与える可能性があるが、一定期間内に元の状態に戻すことができる変更である。このような変更は、顧客の承認を得ずに行うことができるが、その場合は、変更の影響評価や検証・妥当性確認を行い、その記録を保持しなければならない。また、変更の理由や期間や内容などを文書化したプロセスで管理しなければならない。ただし、変更が一定期間（例えば30日）を超えて継続する場合は、顧客の承認を得る必要がある。
8.5.6.1,32,-,変更の影響評価や検証・妥当性確認の記録を保持する必要がある期間はどれか。,選択肢a: 変更が実施された日から1年間,選択肢b: 変更が実施された日から3年間,選択肢c: 変更が実施された日から製品の寿命終了まで,c,要求事項の適合した例: 組織は、自動機設計を変更した際に、変更の影響評価や検証・妥当性確認を行い、その記録を保持している。また、変更が実施された日から製品の寿命終了まで、その記録をアクセス可能な状態にしている。 適合していない例: 組織は、金型設計を変更した際に、変更の影響評価や検証・妥当性確認を行ったが、その記録を保持していない。また、変更が実施された日から1年後に、その記録を廃棄してしまった。 箇条要求事項の概要詳細解説: この要求事項は、IATF16949:2016 8.5.6.1の補足であり、変更管理における記録保持に関する規定である。変更管理においては、変更の影響評価や検証・妥当性確認を行うことが必須であり、その記録も保持しなければならない。また、その記録は、変更が実施された日から製品の寿命終了までアクセス可能な状態にしなければならない。これは、製品の安全性や信頼性を確保するために必要な措置である。
8.5.6.1,33,-,変更管理において、変更の理由や期間や内容などを文書化したプロセスで管理する必要があるのはどのような変更か。,選択肢a: 製品やプロセスに影響を与える可能性がある変更,選択肢b: 一定期間内に元の状態に戻すことができる変更,選択肢c: 顧客の承認を得る必要がある変更,b,要求事項の適合した例: 組織は、材料のメーカーを変更した際に、変更の理由や期間や内容などを文書化したプロセスで管理している。そのプロセスでは、変更申請書を作成し、必要な活動や承認者を定めている。また、変更は一時的なものであり、一定期間内に元のメーカーに戻すことができる。 適合していない例: 組織は、設備の故障により、別の設備を使用して製品を製造することになった。この変更は、一時的なものであるが、変更の理由や期間や内容などを文書化していない。また、変更に関する活動や承認者も定めていない。 箇条要求事項の概要詳細解説: この要求事項は、IATF16949:2016 8.5.6.1の補足であり、工程変更の一時的変更に関する規定である。工程変更の一時的変更とは、製品やプロセスに影響を与える可能性があるが、一定期間内に元の状態に戻すことができる変更である。このような変更は、顧客の承認を得ずに行うことができるが、その場合は、変更の影響評価や検証・妥当性確認を行い、その記録を保持しなければならない。また、変更の理由や期間や内容などを文書化したプロセスで管理しなければならない。これは、変更の透明性や追跡性を確保するために必要な措置である。
8.5.6.1,34,-,変更管理において、顧客に変更の通知や承認を求める必要があるのはどのような変更か。,選択肢a: 製品やプロセスに影響を与える可能性がある変更,選択肢b: 一定期間内に元の状態に戻すことができない変更,選択肢c: 顧客固有要求事項に違反する変更,c,要求事項の適合した例: 組織は、プレス部品の脱脂処理を変更することになった。この変更は、顧客固有要求事項に違反する可能性がある。そのため、組織は、変更の影響評価や検証・妥当性確認を行った上で、顧客に変更の内容を通知し、承認を得た。 適合していない例: 組織は、金型設計を変更することになった。この変更は、顧客固有要求事項に違反する可能性がある。しかし、組織は、変更の影響評価や検証・妥当性確認を行わずに、顧客に変更の通知も承認も求めなかった。 箇条要求事項の概要詳細解説: この要求事項は、IATF16949:2016 8.5.6.1の補足であり、変更管理における顧客とのコミュニケーションに関する規定である。変更管理においては、顧客固有要求事項に違反する可能性がある変更は、顧客に通知し、承認を得なければならない。また、顧客が要求する場合は、生産トライアル稼働や新製品の妥当性確認などの追加の検証や識別を行わなければならない。これは、顧客との信頼関係や契約遵守を確保するために必要な措置である。
8.5.6.1,35,-,変更管理において、変更の妥当性確認を実施するタイミングはどれか。,選択肢a: 変更の実施の前,選択肢b: 変更の実施と同時,選択肢c: 変更の実施の後,a,要求事項の適合した例: 組織は、射出成型機の温度設定を変更することになった。この変更は、製品の品質に影響を与える可能性がある。そのため、組織は、変更の実施の前に、変更が顧客要求事項に適合することを確認する妥当性確認を行った。 適合していない例: 組織は、金型加工の切削条件を変更することになった。この変更は、製品の寸法精度に影響を与える可能性がある。しかし、組織は、変更の実施の後に、変更が顧客要求事項に適合することを確認する妥当性確認を行った。 箇条要求事項の概要詳細解説: この要求事項は、IATF16949:2016 8.5.6.1の補足であり、変更管理における妥当性確認に関する規定である。妥当性確認とは、変更が顧客要求事項に適合することを確認する活動である。変更管理においては、変更の実施の前に妥当性確認を行わなければならない。これは、変更が製品やプロセスに不具合や不適合を引き起こすことを防ぐために必要な措置である。
8.5.6.1,36,-,変更管理において、生産トライアル稼働とは何か。,選択肢a: 変更が実施された製品やプロセスを顧客に提供して評価してもらうこと,選択肢b: 変更が実施された製品やプロセスを実際の製造工程で試験的に稼働させて確認すること,選択肢c: 変更が実施された製品やプロセスを模擬的な製造工程で試験的に稼働させて確認すること,b,要求事項の適合した例: 組織は、自動機組立の工程を変更することになった。この変更は、製品の機能や性能に影響を与える可能性がある。そのため、組織は、変更が実施された自動機組立の工程を実際の製造工程で試験的に稼働させて確認する生産トライアル稼働を行った。 適合していない例: 組織は、金型組立の工程を変更することになった。この変更は、製品の寸法精度や強度に影響を与える可能性がある。しかし、組織は、変更が実施された金型組立の工程を模擬的な製造工程で試験的に稼働させて確認する生産トライアル稼働を行った。 箇条要求事項の概要詳細解説: この要求事項は、IATF16949:2016 8.5.6.1の補足であり、変更管理における生産トライアル稼働に関する規定である。生産トライアル稼働とは、変更が実施された製品やプロセスを実際の製造工程で試験的に稼働させて確認することである。変更管理においては、変更が製造工程に与える影響の妥当性確認を行うために、生産トライアル稼働を行うことが望ましい。これは、変更が製品やプロセスの安全性や信頼性を確保するために必要な措置である。
8.5.6.1,37,-,変更管理において、供給者で行う変更に関する規定はどれか。,選択肢a: 供給者で行う変更は、組織の承認を得る必要がない,選択肢b: 供給者で行う変更は、組織の承認を得た後に実施する必要がある,選択肢c: 供給者で行う変更は、組織の承認を得る前に実施する必要がある,b,要求事項の適合した例: 組織は、プレス部品の供給者から、部品設計を変更するという通知を受けた。この変更は、製品やプロセスに影響を与える可能性がある。そのため、組織は、供給者に対して、変更の影響評価や検証・妥当性確認を行い、その記録を提出するように求めた。また、組織は、供給者から提出された記録を確認し、変更に対して承認を与えた。 適合していない例: 組織は、射出成型部品の供給者から、材料メーカーを変更したという通知を受けた。この変更は、製品やプロセスに影響を与える可能性がある。しかし、組織は、供給者に対して、変更の影響評価や検証・妥当性確認や承認の要求を行わなかった。 箇条要求事項の概要詳細解説: この要求事項は、IATF16949:2016 8.5.6.1の補足であり、変更管理における供給者で行う変更に関する規定である。供給者で行う変更とは、部品設計や製造場所や製造工程などの変更であり、製品やプロセスに影響を与える可能性があるものである。このような変更は、組織の承認を得た後に実施しなければならない。また、供給者は、変更の影響評価や検証・妥当性確認を行い、その記録を組織に提出しなければならない。これは、供給者との協力関係や品質管理を確保するために必要な措置である。
8.5.6.1,38,-,変更管理において、新製品の妥当性確認とは何か。,選択肢a: 新製品が顧客要求事項に適合することを確認する活動,選択肢b: 新製品が製品仕様書に適合することを確認する活動,選択肢c: 新製品が設計仕様書に適合することを確認する活動,a,要求事項の適合した例: 組織は、金型設計を変更した際に、新製品の妥当性確認を行った。この妥当性確認では、新製品が顧客要求事項に適合することを確認するために、寸法測定や強度試験などの検査を行った。 適合していない例: 組織は、金型加工の切削条件を変更した際に、新製品の妥当性確認を行わなかった。この変更は、製品の寸法精度や強度に影響を与える可能性があるが、組織は、新製品が顧客要求事項に適合することを確認するための検査を行わなかった。 箇条要求事項の概要詳細解説: この要求事項は、IATF16949:2016 8.5.6.1の補足であり、変更管理における新製品の妥当性確認に関する規定である。新製品の妥当性確認とは、変更が実施された後に生産された新しい製品が顧客要求事項に適合することを確認する活動である。変更管理においては、顧客が要求する場合は、新製品の妥当性確認を行わなければならない。これは、変更が製品の品質や性能に影響を与えないことを保証するために必要な措置である。
8.5.6.1,39,-,変更管理において、変更された製品やプロセスを識別する必要があるのはどのような場合か。,選択肢a: 変更が製品やプロセスに影響を与える可能性がある場合,選択肢b: 変更が一定期間内に元の状態に戻すことができない場合,選択肢c: 変更が顧客固有要求事項に違反する場合,a,要求事項の適合した例: 組織は、プラスチック部品の材料を変更した際に、変更された製品を識別した。この変更は、製品の色や質感に影響を与える可能性がある。そのため、組織は、変更された製品に特別なラベルを貼り付けて、区別できるようにした。 適合していない例: 組織は、金属部品の塗装工程を変更した際に、変更された製品を識別しなかった。この変更は、製品の耐食性や耐久性に影響を与える可能性があるが、組織は、変更された製品と変更されていない製品とを区別できるような措置を取らなかった。 箇条要求事項の概要詳細解説: この要求事項は、IATF16949:2016 8.5.6.1の補足であり、変更管理における識別に関する規定である。識別とは、変更された製品やプロセスと変更されていない製品やプロセスとを区別できるようにすることである。変更管理においては、変更が製品やプロセスに影響を与える可能性がある場合は、識別を行わなければならない。これは、混同や誤配送や誤使用を防ぐために必要な措置である。
